Image ID, Annotation ID, Person Offset
157416, 192756, 38.76
157416, 202282, 2.24
513129, 498110, 16.84
10393, 207348, 50.84
84540, 192806, 181.62
84540, 195133, 52.85
84540, 227084, 148.42
7125, 193545, 1.93
7125, 196404, 20.24
7125, 225449, 47.94
7125, 254738, 72.89
7125, 1275534, 9.53
7125, 1716391, 16.32
7125, 2004022, 6.82
7125, 2160819, 253.69
191691, 2161625, 153.37
130732, 1762764, 67.41
122302, 1236034, 127.19
122302, 1254094, 186.21
122302, 1256794, 200.70
122302, 1264856, 222.19
122302, 1713177, 143.77
122302, 1758605, 102.86
122302, 1760631, 29.15
122302, 1762334, 151.98
122302, 1763165, 81.51
122302, 1764000, 14.74
122302, 1764323, 235.70
122302, 2002321, 133.17
122302, 2151915, 175.18
122302, 900100122302, 89.00
536444, 217512, 4.09
536444, 219738, 31.24
536444, 1249738, 6.77
536444, 1689755, 158.40
536444, 1697636, 172.16
536444, 1748127, 112.07
344271, 214206, 87.01
317639, 455969, 16.75
156324, 431279, 86.81
225014, 1210836, 203.80
225014, 1237873, 163.72
225014, 1686282, 116.06
225014, 1694284, 88.26
225014, 1701065, 68.99
225014, 1703466, 50.03
225014, 1718361, 127.39
225014, 1729619, 165.03
225014, 1758500, 234.59
225014, 1760627, 195.91
225014, 1760963, 193.30
225014, 2019354, 136.72
225014, 2032830, 144.82
225014, 900100225014, 0.50
282658, 492826, 36.37
282658, 2154309, 72.83
262514, 477277, 190.27
262514, 1248249, 30.73
262514, 1717560, 103.27
280972, 1242525, 93.14
451412, 470712, 80.59
451412, 1725324, 25.10
568502, 1216790, 119.97
355575, 1206630, 37.96
191301, 189457, 201.81
