Annotation ID,Vis Body Ratio
2021681,0.00
2021871,0.00
2021940,0.00
2021964,0.00
2021990,0.00
2022055,0.00
2022074,0.00
2022086,0.00
2022122,0.00
2022132,0.00
2022194,0.00
2022301,0.00
2022429,0.00
2022430,0.00
2022461,0.00
2022529,0.00
2022585,0.00
2022779,0.00
2023003,0.00
2023006,0.00
2023105,0.40
2023142,1.00
2023165,0.00
2023188,0.00
2023414,0.00
2023474,0.00
2023677,0.00
2023780,0.00
2023992,0.00
2024135,0.00
2024182,0.00
2024211,0.00
2024271,0.00
2024279,0.00
2024292,0.00
2024293,0.00
2024296,0.00
2024317,0.00
2024329,0.00
2024332,0.00
2024359,0.00
2024672,0.00
2024765,0.00
2024874,0.50
2024916,0.00
2024922,0.00
2024937,0.00
2024944,0.00
2025127,0.33
2025135,0.00
2025143,0.00
2025170,0.00
2025259,0.00
2025383,0.00
2025407,0.00
2025413,0.00
2025435,0.00
2025516,0.00
2025586,0.00
2025632,0.00
2025654,0.00
2025703,0.00
2025726,0.00
2025776,0.00
2025779,0.00
2025834,0.00
2025904,0.00
2025961,0.00
2026035,0.00
2026135,0.00
2026196,0.00
2026208,0.00
2026318,0.00
2026373,0.00
2026388,0.00
2026475,0.00
2026501,0.00
2026540,0.00
2026549,0.00
2026608,0.00
2026727,0.00
2026853,0.00
2026863,0.00
2026957,0.00
2026975,1.00
2027020,0.00
2027178,0.00
2027193,0.00
2027210,0.00
2027226,0.00
2027233,0.73
2027272,0.00
2027279,0.00
2027321,0.00
2027358,0.00
2027472,1.00
2027488,0.00
2027489,0.00
2027575,0.00
2027621,0.00
2027626,1.00
2027627,0.00
2027652,0.00
2027806,0.00
2027857,1.00
2027888,0.00
2027901,0.00
2027938,0.00
2028089,0.00
2028267,0.00
2028291,0.00
2028300,0.00
2028318,0.00
2028343,0.00
2028411,0.00
2028661,0.00
2028786,0.00
2029101,0.00
2029119,0.00
2029300,0.00
2029302,0.00
2029303,0.00
2029309,0.00
2029385,0.00
2029390,0.00
2029433,0.00
2029532,0.00
2029535,0.00
2029649,0.00
2029681,0.00
2029788,0.00
2029796,0.00
2029852,0.00
2029874,0.50
2030031,0.00
2030035,0.00
2030047,0.00
2030057,0.00
2030059,0.00
2030062,0.00
2030089,0.00
2030254,0.00
2030303,0.00
2030326,0.00
2030389,0.00
2030430,0.00
2030458,0.00
2030618,0.71
2030646,0.00
2030664,0.00
2030735,0.00
2030930,0.00
2030965,0.00
2031000,0.00
2031082,0.00
2031132,0.00
2031328,0.00
2031419,0.00
2031446,0.00
2031526,0.00
2031593,0.00
2031685,0.00
2031688,0.00
2031710,0.00
2031788,0.00
2031893,0.00
2032042,0.00
2032058,0.00
2032073,0.00
2032101,0.00
2032185,0.00
2032301,0.00
2032341,0.00
2032403,0.00
2032412,0.00
2032456,0.00
2032562,0.00
2032591,0.00
2032698,0.00
2032758,0.00
2032932,0.00
2032989,0.00
2033013,0.00
2033033,0.00
2033049,0.00
2033168,0.00
2033216,0.00
2033266,0.00
2033351,0.00
2033503,0.00
2033506,0.00
2033602,0.00
2033709,0.00
2033716,0.00
2033721,0.00
2033779,0.00
2033791,0.00
2033809,0.00
2033830,0.00
2033924,0.60
2033950,0.00
2033982,0.00
2034082,0.00
2034122,0.00
2034197,0.00
2034314,0.00
2034339,0.00
2034340,0.00
2034396,0.00
2034406,0.00
2034417,0.00
2034422,0.00
2148315,0.00
2148513,0.00
2148586,0.00
2148601,0.00
2148798,0.00
2148911,0.00
2148996,0.00
2149006,0.50
2149029,1.00
2149081,0.00
2149090,1.00
2149129,0.00
2149267,0.20
2149468,0.00
2149476,0.00
2149518,0.00
2149527,0.00
2149558,0.75
2149560,0.00
2149735,0.83
2149736,0.00
2149780,0.00
2149919,0.00
2150087,0.00
2150126,0.00
2150222,0.00
2150276,1.00
2150363,0.00
2150501,0.75
2150543,0.00
2150614,0.00
2150732,0.60
2150780,0.00
2150869,0.00
2150902,0.00
2150932,0.00
2150947,0.00
2150991,0.00
2151042,0.00
2151072,0.00
2151234,0.00
2151262,1.00
2151290,1.00
2151412,0.00
2151443,0.00
2151450,0.00
2151463,0.91
2151611,1.00
2151632,0.62
2151740,0.00
2151971,1.00
2152008,0.00
2152016,0.00
2152101,0.60
2152498,0.00
2152683,0.00
2152687,0.00
2152704,1.00
2152746,0.00
2152782,0.00
2152808,0.00
2152851,0.00
2152863,0.00
2152866,0.00
2152918,0.50
2152969,1.00
2153020,0.00
2153112,0.00
2153147,0.00
2153215,0.75
2153357,0.90
2153467,1.00
2153477,1.00
2153489,0.00
2153547,0.00
2153549,0.00
2153567,1.00
2153706,1.00
2153811,0.50
2153882,0.00
2153939,0.80
2153944,0.00
2154019,1.00
2154047,0.00
2154150,0.83
2154193,0.00
2154203,1.00
2154212,1.00
2154228,1.00
2154241,1.00
2154289,0.67
2154290,1.00
2154353,1.00
2154429,0.00
2154523,0.50
2154590,1.00
2154603,0.00
2154681,0.00
2154768,0.00
2154911,0.00
2154932,0.00
2154972,0.00
2154981,0.90
2155058,1.00
2155089,0.75
2155115,0.00
2155133,1.00
2155146,0.00
2155182,0.00
2155236,0.00
2155308,0.00
2155345,0.00
2155347,0.00
2155353,0.00
2155432,1.00
2155433,0.00
2155702,0.00
2155859,0.00
2155932,1.00
2156007,0.00
2156053,0.00
2156146,0.82
2156176,0.50
2156193,0.29
2156204,1.00
2156276,0.00
2156323,1.00
2156337,1.00
2156345,0.00
2156391,0.00
2156408,0.00
2156520,1.00
2156530,0.00
2156596,0.00
2156671,0.83
2156717,0.50
2156797,0.00
2156917,0.50
2157028,0.00
2157198,0.00
2157241,0.00
2157533,0.00
2157579,0.00
2157626,0.00
2157638,1.00
2157662,1.00
2157676,1.00
2157684,0.60
2157858,0.00
2157877,0.00
2157894,0.00
2157924,0.00
2157937,0.90
2157944,0.80
2158057,0.00
2158068,0.71
2158176,1.00
2158231,0.00
2158325,1.00
2158350,1.00
2158370,0.00
2158430,1.00
2158480,0.00
2158482,0.00
2158552,0.00
2158616,0.00
2158669,1.00
2158694,0.00
2158701,0.33
2158792,1.00
2158892,0.00
2158934,0.00
2158951,0.00
2159017,0.00
2159041,1.00
2159056,0.00
2159088,0.00
2159118,1.00
2159232,0.90
2159568,0.75
2159588,0.00
2159621,0.00
2159741,1.00
2159854,0.86
2159887,0.00
2159960,0.00
2159994,0.71
2160155,0.00
2160296,1.00
2160382,0.00
2160415,0.00
2160621,0.00
2160623,0.00
2160658,0.00
2160666,0.00
2160729,0.00
2160787,0.00
2160792,0.00
2160919,0.50
2160938,0.00
2160949,0.00
2160951,0.40
2161116,0.00
2161120,0.38
2161191,1.00
2161233,0.91
2161285,0.00
2161390,0.89
2161527,0.00
2161583,0.00
2161647,0.83
2161699,0.00
2161701,0.92
2161748,0.75
2161773,0.00
2161774,0.00
2161821,0.00
2161825,0.75
2161856,1.00
2161894,0.83
2161895,0.00
2161911,0.00
2161942,0.00
2161968,0.00
2161992,0.50
2162010,0.00
2162031,0.25
2162057,0.00
2162127,1.00
2162137,1.00
2162149,1.00
2162171,0.00
2162172,0.00
2162216,0.00
2162239,0.00
2162372,0.00
2162400,0.92
2162434,1.00
2162439,0.00
2162457,0.00
2162491,1.00
2162502,0.92
2162546,0.67
2162560,0.00
2162590,0.00
2162650,0.00
2162707,0.00
2162748,1.00
2162811,0.00
2162871,0.00
2163008,0.00
2163128,0.80
2163168,1.00
2163172,0.75
2163202,0.92
2163311,0.00
2163395,0.50
2163410,1.00
2163421,0.70
2163454,1.00
2163487,0.80
2163499,0.60
2163691,1.00
2163769,1.00
2163807,1.00
2163830,0.67
2163865,0.80
2164000,1.00
2164017,1.00
2164143,0.67
2164215,0.00
2164305,0.00
2164389,1.00
2164455,0.00
2164543,0.00
2164573,0.00
2164597,0.00
2164699,0.00
2164749,0.00
2164787,1.00
2164868,0.00
2164895,0.00
2164896,0.00
2164927,0.00
2164953,1.00
2164954,0.00
2164975,1.00
2165013,0.00
2165103,0.00
2165106,0.00
2165172,0.00
2165302,0.00
2165405,1.00
2165488,0.00
2165608,0.00
2165630,0.86
2165703,0.00
2165762,0.00
2165867,0.00
2165895,0.00
2165931,0.00
2165984,0.00
2166048,0.00
2166092,1.00
2166103,0.00
2166173,0.00
2166195,0.92
2166325,0.00
2166438,0.00
2166439,0.00
2166458,0.00
2166483,0.00
2166490,0.00
2166533,0.00
2166568,0.40
2166585,0.00
2166586,0.00
2166627,0.00
2166678,0.00
2166682,0.00
2166769,0.00
2166788,0.00
2166821,0.00
2166918,0.00
2167097,0.62
2167146,0.00
2167165,0.00
2167214,0.00
2167258,0.00
2167278,0.70
2167342,0.00
2167445,0.00
2167459,0.00
2167776,0.50
2167810,0.00
2167837,0.00
2190694,1.00
2190782,1.00
2191235,0.75
2198190,1.00
2198319,0.00
2198408,1.00
2198551,0.86
2204429,0.90
2204434,0.00
2204447,0.00
2204548,0.00
2204750,1.00
2204797,0.00
2204845,0.00
2204913,0.00
2204939,0.00
2204978,0.00
2205082,0.75
2205091,0.00
2205127,0.00
2205170,0.00
2205175,0.00
2205301,0.00
2205318,0.00
2205328,1.00
2205342,1.00
2205790,0.92
2205817,0.00
2206033,0.75
2206076,0.33
2206091,0.70
2206118,0.00
2206265,1.00
2206342,0.00
2206350,0.00
2206465,0.00
2206514,0.00
2206615,0.00
2206750,0.00
2206861,0.00
2206905,0.00
2206943,0.00
2206988,0.00
2207059,0.83
2207082,0.00
2207145,0.00
2207179,0.00
2207258,0.00
2207296,0.00
2207310,0.00
2207410,0.00
2207466,0.50
2207477,0.00
2207528,0.00
2207581,0.00
2207600,0.00
2207715,0.00
2207838,0.50
2207909,0.00
2207911,0.00
2207936,0.00
2207949,0.92
2207965,0.00
2208012,0.00
2208019,0.00
2208079,0.88
2208112,0.00
2208117,0.00
2208142,0.00
2228960,0.00
2229006,0.00
2229020,0.00
2229108,0.00
2229147,0.00
2229155,0.50
2229157,0.00
2229158,0.50
2229162,1.00
2229263,0.00
2229288,0.00
2229296,0.00
2229388,0.50
183085,0.00
183139,1.00
183152,0.75
183227,1.00
183233,0.92
183316,1.00
183416,0.00
183419,1.00
183421,0.00
183492,1.00
183517,0.00
183556,0.83
183577,1.00
183580,0.75
183584,0.00
183646,0.89
183804,0.00
183826,0.00
183843,0.83
183893,0.40
183957,0.92
183970,0.62
183975,1.00
183995,1.00
184114,0.86
184154,0.88
184158,0.67
184171,1.00
184269,0.00
184328,0.00
184330,0.00
184371,1.00
184408,1.00
184428,0.73
184434,1.00
184436,0.50
184451,0.00
184537,0.75
184569,1.00
184656,1.00
184772,0.00
184870,0.00
184982,0.00
185113,1.00
185223,0.00
185230,0.60
185356,1.00
185370,0.75
185376,0.83
185453,0.00
185710,0.00
185938,1.00
186018,0.83
186087,1.00
186129,0.00
186131,0.60
186143,0.75
186206,1.00
186220,0.00
186232,0.00
186298,1.00
186342,1.00
186425,0.78
186601,0.92
186755,1.00
186846,1.00
186870,0.00
187008,1.00
187135,1.00
187265,0.67
187315,1.00
187460,0.60
187468,0.00
187529,1.00
187549,0.78
187597,0.80
187647,1.00
187655,1.00
187667,1.00
187696,0.00
187698,0.00
187733,1.00
187793,0.00
187803,0.00
187874,0.71
187879,1.00
188002,1.00
188203,0.83
188287,1.00
188425,0.90
188449,0.00
188494,0.33
188536,1.00
188559,0.00
188584,1.00
188908,0.83
188950,1.00
188989,0.88
188995,0.00
188999,0.00
189070,1.00
189127,1.00
189198,1.00
189227,1.00
189239,0.00
189265,0.88
189281,0.00
189310,1.00
189318,1.00
189394,0.00
189565,1.00
189630,0.00
189684,0.00
189692,0.00
189734,0.70
189987,0.67
190046,0.89
190092,1.00
190138,0.62
190185,0.00
190231,0.50
190272,1.00
190325,0.58
190334,0.00
190444,0.80
190513,0.92
190514,0.00
190579,0.00
190640,0.80
190675,1.00
190699,0.00
190758,0.00
190780,1.00
190812,0.89
190869,0.80
190989,1.00
191034,0.00
191138,1.00
191188,0.75
191322,0.58
191362,0.00
191372,0.89
191456,1.00
191561,0.00
191564,0.75
191583,1.00
191624,0.00
191658,0.90
191681,0.67
191730,0.70
191912,0.00
192034,1.00
192058,0.83
192094,0.57
192150,1.00
192177,0.00
192181,0.00
192266,1.00
192344,1.00
192497,0.00
192506,1.00
192543,0.58
192616,0.00
192634,0.62
192642,0.00
192657,1.00
192670,0.92
192707,1.00
192780,1.00
192817,0.57
192848,0.78
192859,1.00
192862,1.00
192909,0.83
192929,0.57
192949,1.00
193030,0.00
193135,0.00
193165,0.89
193175,0.00
193213,0.91
193296,0.92
193423,1.00
193476,0.45
193487,0.78
193488,0.83
193513,0.92
193573,0.92
193585,0.00
193661,1.00
193681,0.00
193797,0.75
193843,0.67
193908,0.83
193951,1.00
194047,1.00
194122,1.00
194180,0.00
194234,0.00
194262,0.00
194299,1.00
194440,1.00
194452,0.00
194580,1.00
194630,0.83
194712,1.00
194730,0.91
194757,1.00
194795,0.00
194830,0.00
194869,0.92
194880,1.00
195211,0.92
195328,0.80
195364,1.00
195408,0.91
195442,0.00
195581,1.00
195676,0.00
195855,0.50
195923,0.83
195925,1.00
196003,0.00
196033,0.90
196183,1.00
196239,1.00
196250,0.90
196270,1.00
196412,1.00
196574,0.43
196657,0.78
196695,1.00
196718,0.00
196719,0.00
196781,0.00
196890,0.00
196925,1.00
196929,1.00
196937,1.00
196955,0.40
197072,1.00
197165,1.00
197255,0.00
197267,1.00
197341,0.00
197352,1.00
197411,0.80
197419,0.89
197511,0.00
197572,1.00
197597,1.00
197657,1.00
197675,0.00
197771,1.00
197830,1.00
197862,1.00
197893,0.00
197906,0.90
197926,0.75
197934,0.75
197987,0.75
198012,1.00
198168,1.00
198250,0.88
198285,0.50
198350,0.67
198465,1.00
198485,0.75
198490,1.00
198496,0.00
198523,0.75
198560,0.00
198577,0.40
198619,0.62
198796,0.00
198819,1.00
198962,1.00
199021,1.00
199100,0.00
199114,1.00
199228,0.67
199323,0.75
199328,0.00
199358,0.00
199436,1.00
199462,0.75
199468,0.00
199481,0.00
199488,0.00
199503,0.75
199520,0.33
199522,1.00
199616,0.33
199663,0.50
199718,0.40
199738,0.92
199846,0.75
199853,0.00
199878,1.00
199922,0.62
199949,1.00
199963,1.00
199972,0.00
200095,0.00
200332,0.00
200469,1.00
200479,1.00
200543,0.00
200633,0.00
200711,0.38
200801,0.75
200871,1.00
200905,1.00
200991,1.00
201046,0.00
201047,0.90
201058,0.00
201114,0.91
201125,0.00
201333,0.00
201558,0.75
201575,1.00
201787,0.67
201846,1.00
201917,1.00
201935,1.00
201987,1.00
202048,0.00
202063,1.00
202078,0.00
202176,1.00
202208,0.00
202291,0.00
202330,0.90
202357,0.00
202379,1.00
202384,0.92
202386,0.50
202388,0.00
202467,0.00
202721,0.00
202834,1.00
202867,0.80
202945,0.00
202955,1.00
203127,1.00
203249,0.00
203442,1.00
203584,1.00
203632,0.00
203678,1.00
203703,0.00
203784,0.70
203856,1.00
203945,0.00
203946,0.62
204012,0.00
204033,0.25
204041,0.67
204137,1.00
204151,1.00
204171,0.00
204201,1.00
204218,1.00
204287,1.00
204341,0.00
204497,0.00
204502,0.75
204575,1.00
204583,0.00
204591,1.00
204594,1.00
204596,0.00
204630,1.00
204662,0.00
204823,0.00
204833,0.90
204918,0.00
204964,0.00
205104,0.64
205110,0.78
205159,0.00
205167,0.83
205194,0.67
205342,0.57
205362,1.00
205434,1.00
205463,0.00
205496,0.75
205645,1.00
205718,0.00
205738,1.00
205975,1.00
205981,0.00
206041,0.86
206150,0.00
206361,0.57
206367,0.62
206385,0.78
206422,0.00
206424,0.92
206431,0.00
206498,1.00
206585,0.88
206743,0.00
206812,0.00
206822,0.00
206868,0.00
206921,0.00
206959,0.80
206968,0.00
206974,0.00
207019,1.00
207038,0.50
207087,0.00
207179,0.62
207184,0.83
207195,0.92
207222,0.89
207314,1.00
207354,0.00
207375,0.20
207473,0.88
207486,0.00
207495,1.00
207508,0.00
207549,0.00
207582,0.00
207587,0.50
207608,0.00
207618,0.78
207619,0.00
207663,1.00
207697,0.83
207828,0.00
207879,0.00
207922,0.00
207951,0.75
207970,0.83
208009,1.00
208035,0.00
208057,1.00
208102,1.00
208130,0.00
208199,0.86
208340,0.00
208394,1.00
208407,0.00
208449,0.70
208497,0.33
208846,1.00
208847,1.00
208938,0.00
208939,1.00
209040,0.80
209122,1.00
209362,1.00
209376,1.00
209554,0.83
209589,0.75
209639,0.00
209667,1.00
209711,0.67
209790,1.00
209812,0.00
209833,1.00
209935,0.00
209942,1.00
209995,0.00
210056,0.57
210067,0.50
210080,0.88
210139,1.00
210209,1.00
210233,0.83
210376,0.00
210692,0.70
210696,0.00
210704,0.00
210743,0.00
210808,0.00
210812,0.75
210842,0.62
210896,1.00
210916,1.00
210927,1.00
211011,0.00
211016,0.88
211045,0.75
211136,0.90
211175,0.00
211209,1.00
211296,0.00
211361,0.91
211422,0.00
211515,1.00
211629,0.00
211662,1.00
211977,1.00
212042,0.75
212082,0.00
212108,0.00
212109,0.62
212151,0.92
212217,0.00
212338,0.00
212356,1.00
212400,0.00
212426,1.00
212435,0.67
212465,0.00
212576,0.38
212592,0.00
212618,0.57
212620,0.00
212650,0.00
212959,0.88
213081,1.00
213226,1.00
213300,1.00
213396,0.00
213562,0.70
213586,0.83
213622,1.00
213649,0.00
213760,0.00
213778,0.00
214006,1.00
214166,0.00
214171,0.00
214197,0.00
214250,0.92
214272,0.00
214292,0.33
214296,0.00
214607,1.00
214679,0.00
214720,1.00
214795,0.00
214852,0.00
214865,0.86
214915,0.90
214971,0.00
215053,1.00
215181,0.00
215185,1.00
215198,1.00
215260,0.89
215380,0.60
215389,0.00
215414,0.00
215574,0.00
215638,0.00
215662,1.00
215672,0.00
215694,0.00
215733,0.80
215834,0.00
215854,1.00
216006,0.00
216009,1.00
216014,1.00
216036,0.00
216070,0.90
216165,1.00
216193,0.80
216204,1.00
216265,1.00
216404,0.12
216415,1.00
216481,0.70
216529,0.00
216536,1.00
216552,0.88
216564,0.00
216587,1.00
216597,0.50
216599,0.00
216627,0.00
216628,0.25
216636,1.00
216651,0.92
216689,0.90
216760,0.00
216791,0.00
216844,0.00
216846,0.83
216863,0.00
216894,0.00
216937,0.00
216982,0.80
217049,1.00
217118,0.00
217180,0.00
217220,1.00
217281,0.00
217321,0.00
217536,0.88
217541,0.67
217550,0.00
217597,0.00
217664,1.00
217685,0.00
217708,0.80
217745,0.60
217862,0.00
217871,0.00
217872,0.67
217969,0.83
217982,0.62
218011,0.90
218132,0.00
218234,0.00
218266,0.00
218297,0.00
218326,0.67
218361,0.89
218417,1.00
218438,0.80
218467,0.75
218473,0.00
218501,1.00
218520,0.83
218550,0.83
218555,0.58
218609,0.00
218611,0.00
218622,0.75
218656,0.80
218671,0.00
218724,1.00
218746,0.00
218749,0.50
218767,0.00
218771,0.75
218778,1.00
218787,0.83
218813,0.00
218823,1.00
218883,1.00
218987,0.92
218999,0.80
219016,0.00
219080,0.71
219161,1.00
219217,0.82
219222,0.00
219236,0.33
219274,0.00
219366,0.90
219406,0.67
219461,0.00
219471,1.00
219495,0.20
219504,1.00
219522,1.00
219525,1.00
219531,0.00
219559,0.75
219582,0.43
219612,1.00
219644,0.00
219645,0.00
219654,0.00
219672,1.00
219685,0.90
219688,0.83
219852,1.00
219878,0.83
219887,1.00
219895,0.00
219955,1.00
220020,0.71
220078,0.92
220092,1.00
220106,0.00
220132,0.78
220146,1.00
220357,1.00
220454,0.00
220540,0.78
220570,0.00
220597,0.78
220628,0.00
220741,0.00
220795,0.00
220796,0.80
220808,0.80
220856,0.00
221027,0.90
221075,0.00
221115,0.00
221208,0.00
221210,0.00
221339,1.00
221440,0.00
221481,0.67
221630,0.40
221664,0.83
221729,0.00
221737,0.00
221847,0.50
221855,0.75
221916,1.00
221935,0.00
222106,0.83
222146,0.75
222276,0.00
222289,0.00
222365,0.00
222390,0.00
222450,0.75
222498,0.64
222521,1.00
222535,0.89
222640,0.10
222754,1.00
222845,0.50
222850,0.00
222895,0.80
223015,0.80
223043,1.00
223145,0.92
223171,0.80
223212,0.62
223241,0.00
223304,0.00
223308,0.50
223570,0.00
223618,0.75
223628,0.00
223631,0.25
223655,0.90
223704,1.00
223707,0.00
223727,0.90
223786,0.00
223902,0.92
223921,0.00
223934,0.58
223968,0.90
223995,0.83
224098,0.71
224165,0.83
224234,0.00
224339,0.70
224360,0.00
224443,0.00
224518,1.00
224525,1.00
224581,0.75
224620,1.00
224629,0.83
224636,0.90
224650,0.00
224669,1.00
224693,0.00
224697,0.00
224723,1.00
224803,0.00
224858,0.00
224886,0.75
225114,0.00
225117,0.89
225122,1.00
225166,0.80
225184,0.67
225219,1.00
225241,0.00
225249,1.00
225309,0.00
225337,1.00
225372,1.00
225397,0.70
225435,0.00
225466,0.67
225491,0.67
225510,0.00
225550,1.00
225580,0.92
225809,0.00
225933,0.75
225966,1.00
226055,1.00
226150,0.00
226281,0.00
226361,0.00
226383,0.00
226553,0.00
226587,0.33
226592,0.00
226593,0.00
226657,0.00
226700,0.00
226711,0.00
226778,0.82
226855,1.00
226893,1.00
226960,0.00
226997,0.64
227018,0.83
227076,0.00
227126,0.75
227164,0.00
227254,0.80
227349,0.00
227399,1.00
227428,1.00
227510,0.50
227512,0.75
227544,0.00
227582,0.00
227625,0.00
227662,0.75
227673,0.33
227736,0.71
227777,0.00
227787,0.90
227814,0.00
228002,0.00
228005,0.00
228033,0.00
228057,0.00
228065,1.00
228153,0.33
228154,0.00
228195,0.75
228198,1.00
228246,0.67
228266,0.43
228276,0.00
228314,0.91
228409,0.00
228444,1.00
228528,1.00
228529,0.50
228550,0.90
228573,0.00
228612,0.00
228684,0.00
228735,0.55
228847,0.00
228907,0.80
228920,0.00
229004,0.00
229014,0.00
229029,0.00
229092,0.58
229094,0.00
229096,0.00
229170,0.50
229211,0.00
229243,0.00
229272,0.00
229293,0.00
229424,0.67
229503,0.83
229620,0.00
229716,1.00
229787,0.50
229795,0.00
229886,0.88
229948,1.00
229969,0.50
230020,0.00
230037,0.67
230119,0.92
230123,1.00
230170,0.00
230208,0.60
230242,0.00
230314,1.00
230330,0.00
230335,0.60
230439,0.00
230451,0.00
230456,0.00
230508,1.00
230631,0.40
230737,1.00
230859,1.00
231023,0.00
231032,1.00
231053,0.00
231110,0.00
231180,0.67
231396,0.83
231523,0.38
231571,0.00
231612,1.00
231615,0.50
231657,1.00
231742,0.00
231771,0.62
231774,0.70
231862,0.67
231902,0.00
231918,0.00
231946,1.00
232133,1.00
232214,0.00
232232,0.58
232453,0.12
232478,0.00
232549,0.83
232576,0.00
232605,0.00
232619,0.00
232645,0.00
232835,0.00
233109,0.83
233238,0.25
233407,1.00
233419,0.58
233503,0.00
233640,0.92
233714,0.92
233767,1.00
233830,0.00
233976,0.00
234018,0.64
234173,0.67
234210,0.00
234212,0.00
234291,1.00
234362,0.75
234431,0.00
234478,0.80
234542,0.80
234721,0.00
234728,0.00
234933,0.00
234941,0.83
235094,0.00
235126,0.00
235146,0.88
235185,0.00
235253,0.00
235346,1.00
235383,1.00
235408,0.75
235552,0.91
235695,0.00
235810,0.00
235917,0.67
235992,1.00
236051,1.00
236118,0.00
236148,0.00
236171,0.00
236192,0.00
236255,0.75
236309,0.00
236328,0.80
236372,0.50
236421,0.00
236473,0.00
236546,0.00
236547,0.75
236670,0.00
236779,0.00
236808,0.00
236824,1.00
236846,0.00
236952,1.00
236962,0.00
236967,0.00
236988,0.00
237100,0.00
237244,0.00
237250,0.00
237322,0.00
237402,0.00
237477,0.00
237527,0.50
237594,0.00
237633,0.00
237746,0.00
237863,0.00
237889,0.92
238037,0.00
238059,1.00
238066,1.00
238072,0.00
238175,0.00
238226,0.00
238305,0.40
238395,0.00
238404,0.67
238408,0.00
238433,0.00
238462,0.50
238532,0.80
238563,0.00
238616,1.00
238656,0.80
238665,0.00
238721,0.00
238896,1.00
239008,0.78
239030,1.00
239047,0.83
239068,0.00
239101,0.71
239140,0.00
239152,0.00
239232,0.00
239274,0.75
239280,0.00
239286,0.33
239299,0.00
239375,0.00
239445,0.56
239511,0.00
239524,0.00
239554,1.00
239597,0.00
239622,1.00
239762,0.57
239851,0.00
239904,1.00
239989,0.00
240011,0.00
240118,1.00
240163,0.00
240168,0.00
240290,0.00
240297,0.00
240333,0.00
240364,0.00
240370,0.00
240484,0.60
240526,0.00
240535,0.00
240619,0.00
251214,0.00
251411,0.29
251498,0.00
251509,0.00
251519,0.00
251549,0.00
251779,0.00
251826,1.00
251963,0.00
251983,1.00
252046,0.75
252054,1.00
252284,0.00
252315,0.00
252388,0.00
252438,0.00
252508,0.67
252590,0.00
252661,0.50
252691,0.00
252759,0.00
252771,0.29
252809,1.00
253043,0.00
253069,0.00
253114,1.00
253161,0.50
253306,0.00
253309,0.92
253365,0.83
253471,1.00
253491,0.00
253508,0.00
253514,1.00
253564,0.00
253568,0.00
253758,1.00
253820,0.00
253838,1.00
253931,0.00
253980,0.00
253989,0.00
254074,0.00
254098,0.00
254198,0.40
254199,0.00
254236,0.00
254245,0.00
254265,0.00
254364,0.00
254373,0.00
254399,0.83
254458,0.00
254464,0.00
254473,0.00
254498,0.00
254501,0.00
254598,0.80
254608,0.00
254648,0.00
254669,0.80
254677,0.40
254722,0.00
254781,0.00
254789,0.00
255024,1.00
255079,0.91
255287,0.00
255368,0.00
255412,1.00
255418,0.00
255424,0.00
255471,0.00
255551,1.00
255584,0.00
255654,0.33
255660,0.00
255751,0.00
255753,1.00
255786,1.00
256129,0.00
256144,0.00
256216,0.00
256223,0.00
256259,0.50
256264,0.00
256266,0.00
256268,0.00
256285,0.75
256290,0.00
256448,1.00
256469,0.00
256487,1.00
256491,0.00
256556,0.00
256677,0.00
256777,0.00
256785,0.00
256829,0.00
256976,0.33
257011,0.00
257035,0.00
257074,0.00
257084,0.00
257094,0.43
257096,0.00
257126,0.00
257312,0.00
257351,0.57
257427,0.00
257519,0.00
257674,0.00
257721,1.00
257724,0.00
257963,0.00
258012,0.00
258082,0.00
258091,0.00
258106,0.00
258166,1.00
258178,1.00
258255,0.00
258287,0.00
258570,0.00
258595,0.00
258610,0.00
258625,0.00
258654,0.00
258751,0.00
258763,0.75
258764,0.00
258774,0.00
258969,0.00
259018,0.00
259058,0.00
259072,0.00
259098,0.00
259132,0.00
259146,0.83
259178,0.50
